salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,"phone",phone2,website,street,street_2,city,county,state_province,"postal_code",country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,classical_status_origin,published_at,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort,grades,grades_offered
001V400000tPCfZ,American Christian Academy,,,american-christian-academy-al-35404,,"+1 205 553 5963",,https://www.acacademy.com/,2300 Veterans Memorial Parkway,,Tuscaloosa,Tuscaloosa County,AL,"35404",US,33.19946040,-87.50798940,classical,american-christian-academy-al-35404-fcapi-thi-website-survey-abstract.md,american-christian-academy-al-35404-fcapi-thi-website-survey.md,american-christian-academy-al-35404-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,339,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfa,American Christian School,,,american-christian-school-nj-07876,admin@acs-nj.org,"+1 973 328 1352",,https://acs-nj.org/,126 S. Hillside Ave.,,Succasunna,Morris County,NJ,"07876",US,40.85777380,-74.65976490,classical,american-christian-school-nj-07876-fcapi-thi-website-survey-abstract.md,american-christian-school-nj-07876-fcapi-thi-website-survey.md,american-christian-school-nj-07876-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,340,,PK-12,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfb,American Classical Academy Rutherford,,,american-classical-academy-rutherford-tn-37086,,"+1 615 675 0498",,https://rutherfordclassical.org/,2 Ingram Blvd.,,Rutherford,Rutherford County,TN,"37086",US,35.99969960,-86.58842320,classical,american-classical-academy-rutherford-tn-37086-fcapi-thi-website-survey-abstract.md,american-classical-academy-rutherford-tn-37086-fcapi-thi-website-survey.md,american-classical-academy-rutherford-tn-37086-fcapi-thi-website-survey.pdf,hillsdale-membership,2026-07-01,elementary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,341,,K-5,"K, 1st, 2nd, 3rd, 4th, 5th"
001V400000tPCfc,American Classical Charter Academy,,,american-classical-charter-academy-fl,,"",,http://accaschools.org,2395 Hickory Tree Rd,,Saint Cloud,,FL,"34772",US,28.23746910,-81.24570610,classical,american-classical-charter-academy-fl-fcapi-thi-website-survey-abstract.md,american-classical-charter-academy-fl-fcapi-thi-website-survey.md,american-classical-charter-academy-fl-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,5231,,,
001V400000tPCfd,American Heritage Academy,,,american-heritage-academy-nv-89014,,"+1 702 949 5614",,https://ahalv.org/,2100 Olympic Ave.,,Henderson,Clark County,NV,"89014",US,36.07387490,-115.07810690,classical,american-heritage-academy-nv-89014-fcapi-thi-website-survey-abstract.md,american-heritage-academy-nv-89014-fcapi-thi-website-survey.md,american-heritage-academy-nv-89014-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,344,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCff,American Heritage School,,,american-heritage-school-ut-84003,,"+1 801 642 0055",,https://af.americanheritageschool.org/,736 North 1100 East,,American Fork,Utah County,UT,"84003",US,40.39301480,-111.76780080,classical,american-heritage-school-ut-84003-fcapi-thi-website-survey-abstract.md,american-heritage-school-ut-84003-fcapi-thi-website-survey.md,american-heritage-school-ut-84003-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,345,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfg,American Legacy Academy,,,american-legacy-academy-co-80550,,"+1 970 460 6057",,https://www.american-legacy.org/,1870 Marina Drive,,Windsor,Weld County,CO,"80550",US,40.44884430,-104.90265900,classical,american-legacy-academy-co-80550-fcapi-thi-website-survey-abstract.md,american-legacy-academy-co-80550-fcapi-thi-website-survey.md,american-legacy-academy-co-80550-fcapi-thi-website-survey.pdf,audit-manual,2026-07-01,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,348,,K-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCfi,Amicis Classical Scholé Community,001V400000tOZKD,Scholé Communities,amicis-classical-schole-community-centerville-oh,amicisclassicalcommunity@gmail.com,"",,https://www.facebook.com/amiciscommunity?mibextid=LQQJ4d,,,Centerville,,OH,"",US,39.62839280,-84.15938180,classical,amicis-classical-schole-community-centerville-oh-fcapi-thi-website-survey-abstract.md,amicis-classical-schole-community-centerville-oh-fcapi-thi-website-survey.md,amicis-classical-schole-community-centerville-oh-fcapi-thi-website-survey.pdf,schole-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,,,,,,,,,,,,5479,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-2.png,,0,0,0,0,5532,,,
001V400000tPCfj,Ancient Paths Christian & Classical Academy,,,ancient-paths-christian-classical-academy-oh-43228,josh.lister@ancientpathsclassicalacademy.com,"+1 614 735 1459",,https://ancientpathsclassicalacademy.com,3750 Sullivant Ave,,Columbus,Franklin County,OH,"43228",US,39.94289550,-83.09927000,classical,ancient-paths-christian-classical-academy-oh-43228-fcapi-thi-website-survey-abstract.md,ancient-paths-christian-classical-academy-oh-43228-fcapi-thi-website-survey.md,ancient-paths-christian-classical-academy-oh-43228-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary,Private School,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,3122,,K-5,"K, 1st, 2nd, 3rd, 4th, 5th"
001V400000tPCfk,Andrean High School,,,andrean-high-school-in-46410,,"+1 219 887 5959",,https://andreanhs.org/,5959 Broadway,,Merrillville,Lake County,IN,"46410",US,41.51020090,-87.33372970,classical,andrean-high-school-in-46410-fcapi-thi-website-survey-abstract.md,andrean-high-school-in-46410-fcapi-thi-website-survey.md,andrean-high-school-in-46410-fcapi-thi-website-survey.pdf,audit,2026-07-01,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-2.png,,0,0,0,0,356,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCfm,Ann Arbor Orthodox Classical Academy,,,ann-arbor-orthodox-classical-academy-mi-48130,info@a2oca.org,"+1 734 475 4590",,https://a2oca.org/,9900 Jackson Rd.,,Dexter,,MI,"48130",US,42.29505490,-83.92626030,classical,ann-arbor-orthodox-classical-academy-mi-48130-fcapi-thi-website-survey-abstract.md,ann-arbor-orthodox-classical-academy-mi-48130-fcapi-thi-website-survey.md,ann-arbor-orthodox-classical-academy-mi-48130-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary,Private School,Private,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,1,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,359,,PK-2,"PreK, K, 1st, 2nd"
001V400000tPCfn,Annapolis Christian Academy,,,annapolis-christian-academy-tx-78411,academy@aca-cc.org,"+1 361 991 6004",,https://aca-cc.org/,3875 South Staples Street,,Corpus Christi,Nueces County,TX,"78411",US,27.73588090,-97.38641010,classical,annapolis-christian-academy-tx-78411-fcapi-thi-website-survey-abstract.md,annapolis-christian-academy-tx-78411-fcapi-thi-website-survey.md,annapolis-christian-academy-tx-78411-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,361,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfo,Annunciation High School,,,chesterton-academy-annunciation-md-21788,,"+1 301 660 5313",,https://annunciationhs.org/,PO Box 325,,Thurmont,Frederick County,MD,"21788",US,39.62370940,-77.41082010,classical,chesterton-academy-annunciation-md-21788-fcapi-thi-website-survey-abstract.md,chesterton-academy-annunciation-md-21788-fcapi-thi-website-survey.md,chesterton-academy-annunciation-md-21788-fcapi-thi-website-survey.pdf,audit-manual,2026-07-01,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-3.png,,0,0,0,0,105,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCfp,Anthem Classical Academy,,,anthem-classical-academy-ar-72702,info@anthemclassical.org,"+1 508 918 0653",,https://anthemclassical.org/,PO Box 3013,,Fayetteville,Washington County,AR,"72702",US,36.06894130,-94.16468560,classical,anthem-classical-academy-ar-72702-fcapi-thi-website-survey-abstract.md,anthem-classical-academy-ar-72702-fcapi-thi-website-survey.md,anthem-classical-academy-ar-72702-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-2.png,,0,0,0,0,366,,K-8,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th"
001V400000tPCfq,Anthem Preparatory Academy,001V400000tOBYR,Great Hearts America,anthem-preparatory-academy-az-85086,jsylvester@anthemprep.org,"+1 480 424 1790",,https://anthem.greatheartsamerica.org/,39808 N Gavilan Peak Parkway,,Anthem,Maricopa County,AZ,"85086",US,33.84505740,-112.13743260,classical,anthem-preparatory-academy-az-85086-fcapi-thi-website-survey-abstract.md,anthem-preparatory-academy-az-85086-fcapi-thi-website-survey.md,anthem-preparatory-academy-az-85086-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,153,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfs,Appalachian Christian School,,,appalachian-christian-school-va-22980,,"+1 540 456 6853",,https://www.acstrailblazers.com/,320 Maple Ave.,,Waynesboro,,VA,"22980",US,38.06761910,-78.89376300,classical,appalachian-christian-school-va-22980-fcapi-thi-website-survey-abstract.md,appalachian-christian-school-va-22980-fcapi-thi-website-survey.md,appalachian-christian-school-va-22980-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,369,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCft,Appomattox Christian Academy,,,appomattox-christian-academy-va-24522,office.aca@appomattoxchristianacademy.com,"+1 434 352 7373",,https://appomattoxchristianacademy.com/,1916 Redfields Rd.,,Appomattox,Appomattox County,VA,"24522",US,37.34906380,-78.81678000,classical,appomattox-christian-academy-va-24522-fcapi-thi-website-survey-abstract.md,appomattox-christian-academy-va-24522-fcapi-thi-website-survey.md,appomattox-christian-academy-va-24522-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-0.png,,0,0,0,0,373,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfu,Aquinas Academy of Pittsburgh,,,aquinas-academy-pittsburgh-pa-15044,,"+1 724 444 0722",,https://www.aquinasacademy-pittsburgh.org/,2308 West Hardies Road,,Gibsonia,Allegheny County,PA,"15044",US,40.59779100,-79.96788500,classical,aquinas-academy-pittsburgh-pa-15044-fcapi-thi-website-survey-abstract.md,aquinas-academy-pittsburgh-pa-15044-fcapi-thi-website-survey.md,aquinas-academy-pittsburgh-pa-15044-fcapi-thi-website-survey.pdf,audit,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,376,,PK-12,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfv,Aquinas Classical Academy,,,aquinas-classical-academy-wa-98332,,"+1 360 552 0805",,https://www.aquinasclassicalacademy.com/,11010 Harbor Hill Dr. Ste B203,,Gig Harbor,Pierce County,WA,"98332",US,47.35895520,-122.60189880,classical,aquinas-classical-academy-wa-98332-fcapi-thi-website-survey-abstract.md,aquinas-classical-academy-wa-98332-fcapi-thi-website-survey.md,aquinas-classical-academy-wa-98332-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-4.png,,0,0,0,0,378,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCfw,Arbores Classical Homeschool Community,001V400000tOZKD,Scholé Communities,arbores-classical-homeschool-community-newberg-or,info@arborescommunity.org,"",,https://www.arboresclassicalcommunity.org/,,,Newberg,,OR,"",US,45.30032680,-122.97613180,classical,arbores-classical-homeschool-community-newberg-or-fcapi-thi-website-survey-abstract.md,arbores-classical-homeschool-community-newberg-or-fcapi-thi-website-survey.md,arbores-classical-homeschool-community-newberg-or-fcapi-thi-website-survey.pdf,schole-membership,2026-07-01,elementary-intermediate-secondary,Homeschool,Private,0,,,,,,,,,,,,,,,,,,,,,,,5479,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-k12-2.png,,0,0,0,0,5535,,,
001V400000tPCfx,Arcadia Christian School,,,arcadia-christian-school-ca-91006,acsoffice@acslions.com,"+1 626 574 8229",,https://arcadiachristianschool.org/,1900 S. Santa Anita Ave.,,Arcadia,Los Angeles County,CA,"91006",US,34.11731460,-118.03048440,classical,arcadia-christian-school-ca-91006-fcapi-thi-website-survey-abstract.md,arcadia-christian-school-ca-91006-fcapi-thi-website-survey.md,arcadia-christian-school-ca-91006-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,380,,K-12,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th, 10th, 11th, 12th"
001V400000tPCfy,Archbishop Carroll F Carroll High School,,,archbishop-carroll-f-carroll-high-school-fl-33196,,"+1 305 388 6700",,https://www.archbishopcolemancarroll.org/,10300 SW 167th Ave.,,Miami,Miami-Dade County,FL,"33196",US,25.67074480,-80.46680390,classical,archbishop-carroll-f-carroll-high-school-fl-33196-fcapi-thi-website-survey-abstract.md,archbishop-carroll-f-carroll-high-school-fl-33196-fcapi-thi-website-survey.md,archbishop-carroll-f-carroll-high-school-fl-33196-fcapi-thi-website-survey.pdf,audit,2026-07-01,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-5.png,,0,0,0,0,382,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCfz,Archbishop Rummel High School,,,archbishop-rummel-high-school-la-70001,,"+1 504 834 5592",,https://www.rummelraiders.com/,1901 Severn Ave.,,Metairie,Jefferson Parish,LA,"70001",US,29.99002430,-90.15932230,classical,archbishop-rummel-high-school-la-70001-fcapi-thi-website-survey-abstract.md,archbishop-rummel-high-school-la-70001-fcapi-thi-website-survey.md,archbishop-rummel-high-school-la-70001-fcapi-thi-website-survey.pdf,audit,2026-07-01,secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-secondary-8.png,,0,0,0,0,385,,9-12,"9th, 10th, 11th, 12th"
001V400000tPCg0,Arche Classical Academy,,,arche-classical-academy-pa-17013,office@archeclassicalacademy.com,"+1 717 996 4379",,https://archeclassicalacademy.com,705 Glendale St.,,Carlisle,Cumberland County,PA,"17013",US,40.18965940,-77.20695970,classical,arche-classical-academy-pa-17013-fcapi-thi-website-survey-abstract.md,arche-classical-academy-pa-17013-fcapi-thi-website-survey.md,arche-classical-academy-pa-17013-fcapi-thi-website-survey.pdf,accs-membership,2026-07-01,elementary-intermediate,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-1.png,,0,0,0,0,3124,,PK-9,"PreK, K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th"
001V400000tPCg1,Archway Classical Academy - Arete,001V400000tOBYR,Great Hearts America,archway-classical-academy-arete-az-85234,cmacias@areteprepacademy.org,"+1 480 222 4233",,https://archwayarete.greatheartsamerica.org/,4525 East Baseline Rd.,23276 North 83rd Avenue,Gilbert,Maricopa County,AZ,"85234",US,33.37870340,-111.73638370,classical,archway-classical-academy-arete-az-85234-fcapi-thi-website-survey-abstract.md,archway-classical-academy-arete-az-85234-fcapi-thi-website-survey.md,archway-classical-academy-arete-az-85234-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-3.png,,0,0,0,0,143,,K-5,"K, 1st, 2nd, 3rd, 4th, 5th"
001V400000tPCg2,Archway Classical Academy - Arlington,001V400000tOBYR,Great Hearts America,archway-classical-academy-arlington-tx-76001,,"+1 817 260 0890",,https://arlington.greatheartsamerica.org/,6701 S Cooper St,,Arlington,Tarrant County,TX,"76001",US,32.63584930,-97.13425510,classical,archway-classical-academy-arlington-tx-76001-fcapi-thi-website-survey-abstract.md,archway-classical-academy-arlington-tx-76001-fcapi-thi-website-survey.md,archway-classical-academy-arlington-tx-76001-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-4.png,,0,0,0,0,154,,K-9,"K, 1st, 2nd, 3rd, 4th, 5th, 6th, 7th, 8th, 9th"
001V400000tPCg3,Archway Classical Academy - Chandler,001V400000tOBYR,Great Hearts America,archway-classical-academy-chandler-az-85224,enrollment@archwaychandler.org,"+1 480 855 6474",,https://archwaychandler.greatheartsamerica.org/,1951 N. Alma School Rd.,,Chandler,Maricopa County,AZ,"85224",US,33.33403910,-111.85712840,classical,archway-classical-academy-chandler-az-85224-fcapi-thi-website-survey-abstract.md,archway-classical-academy-chandler-az-85224-fcapi-thi-website-survey.md,archway-classical-academy-chandler-az-85224-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary,Charter,Public,0,,525,,,,,,,,,,,,,,,,,,,,,157,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-5.png,,0,0,0,0,144,,K-5,"K, 1st, 2nd, 3rd, 4th, 5th"
001V400000tPCg4,Archway Classical Academy - Cicero,001V400000tOBYR,Great Hearts America,archway-classical-academy-cicero-az-85250,lbuchanan@ciceroprep.org,"+1 480 424 1790",,https://archwaycicero.greatheartsamerica.org/,7205 N. Pima Rd.,,Cicero,Cook County,AZ,"85250",US,33.54173210,-111.89090690,classical,archway-classical-academy-cicero-az-85250-fcapi-thi-website-survey-abstract.md,archway-classical-academy-cicero-az-85250-fcapi-thi-website-survey.md,archway-classical-academy-cicero-az-85250-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary,Charter,,0,,427,,,,,,,,,,,,,,,,,,,,,157,,,,,,,0,,1,0,0,1,0,0,0,placeholders/placeholder-elementary-6.png,,0,0,0,0,145,,K-5,"K, 1st, 2nd, 3rd, 4th, 5th"
001V400000tPCg5,Archway Classical Academy - Glendale,001V400000tOBYR,Great Hearts America,archway-classical-academy-glendale-az-85383,,"+1 623 866 4710",,https://archwayglendale.greatheartsamerica.org/,23276 N 83rd Ave,,Peoria,,AZ,"85383",US,33.69509440,-112.23862070,classical,archway-classical-academy-glendale-az-85383-fcapi-thi-website-survey-abstract.md,archway-classical-academy-glendale-az-85383-fcapi-thi-website-survey.md,archway-classical-academy-glendale-az-85383-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary,,,0,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-7.png,,0,0,0,0,5155,,K-5,"K, 1st, 2nd, 3rd, 4th, 5th"
001V400000tPCg6,Archway Classical Academy - Lincoln,001V400000tOBYR,Great Hearts America,archway-classical-academy-lincoln-az-85286,,"+1 480 424 1798",,https://archwaylincoln.greatheartsamerica.org/,2250 S. Gilbert Rd,,Chandler,,AZ,"85286",US,33.27404490,-111.79239430,classical,archway-classical-academy-lincoln-az-85286-fcapi-thi-website-survey-abstract.md,archway-classical-academy-lincoln-az-85286-fcapi-thi-website-survey.md,archway-classical-academy-lincoln-az-85286-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary,,,0,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,0,,0,0,0,0,0,0,0,placeholders/placeholder-elementary-8.png,,0,0,0,0,5156,,K-5,"K, 1st, 2nd, 3rd, 4th, 5th"
001V400000tPCg7,Archway Classical Academy - North Phoenix,001V400000tOBYR,Great Hearts America,archway-classical-academy-north-phoenix-az-85032,vwilliams@archwaynorthphoenix.org,"+1 602 996 4355",,https://archwaynorthphoenix.greatheartsamerica.org/,14100 N 32nd St.,,Phoenix,Maricopa County,AZ,"85032",US,33.61634220,-112.01447520,classical,archway-classical-academy-north-phoenix-az-85032-fcapi-thi-website-survey-abstract.md,archway-classical-academy-north-phoenix-az-85032-fcapi-thi-website-survey.md,archway-classical-academy-north-phoenix-az-85032-fcapi-thi-website-survey.pdf,scl-membership,2026-07-01,elementary,Charter,Public,0,,712,,,,,,,,,,,,,,,,,,,,,157,,,,,,,0,,1,0,0,1,0,0,0,placeholders/placeholder-elementary-9.png,,0,0,0,0,147,,K-5,"K, 1st, 2nd, 3rd, 4th, 5th"
