salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,phone,phone2,website,street,street_2,city,county,state_province,postal_code,country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,classical_abstract_mdfile,classical_report_mdfile,classical_report_pdffile,featured_image_url,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort
Acct1201,Great Hearts Western Hills,,,great-hearts-western-hills-tx-78245,,+1 210 888 9488,,https://westernhills.greatheartsamerica.org/,8702 Ingram Rd.,,San Antonio,Bexar County,TX,78245,US,29.44389330,-98.65302490,classical,great-hearts-western-hills-tx-78245-fcapi-classicality-abstract.md,great-hearts-western-hills-tx-78245-fcapi-classicality-audit.md,great-hearts-western-hills-tx-78245-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,great-hearts-western-hills-tx-78245-fcapi-classicality-abstract.md,great-hearts-western-hills-tx-78245-fcapi-classicality-audit.md,great-hearts-western-hills-tx-78245-v20260107-fcapi-classicality-audit.pdf,https://westernhills.greatheartsamerica.org/wp-content/themes/great-hearts-academies-2-0-2/img/opengraph_image.jpg,,0,0,0,0,173,2738
Acct1206,Greenleaf Friends Academy,,,greenleaf-friends-academy-id-83626,office@gfaschools.org,+1 208 459 6346,,https://gfaschools.org/,20565 Academy Rd.,,Greenleaf,Canyon County,ID,83626,US,43.67107500,-116.82088100,classical,greenleaf-friends-academy-id-83626-fcapi-classicality-abstract.md,greenleaf-friends-academy-id-83626-fcapi-classicality-audit.md,greenleaf-friends-academy-id-83626-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,greenleaf-friends-academy-id-83626-fcapi-classicality-abstract.md,greenleaf-friends-academy-id-83626-fcapi-classicality-audit.md,greenleaf-friends-academy-id-83626-v20260107-fcapi-classicality-audit.pdf,https://gfaschools.org/wp-content/uploads/2024/05/featured-gfa.jpg,,0,0,0,0,1181,2656
,Greenville Classical Academy,,,greenville-classical-academy-sc-29607,office@greenvilleclassical.com,+1 864 329 9884,,https://greenvilleclassical.com/,400 Brookfield Parkway,,Greenville,Greenville County,SC,29607,US,34.81231970,-82.28344900,classical,greenville-classical-academy-sc-29607-fcapi-classicality-abstract.md,greenville-classical-academy-sc-29607-fcapi-classicality-audit.md,greenville-classical-academy-sc-29607-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,greenville-classical-academy-sc-29607-fcapi-classicality-abstract.md,greenville-classical-academy-sc-29607-fcapi-classicality-audit.md,greenville-classical-academy-sc-29607-v20260107-fcapi-classicality-audit.pdf,https://greenvilleclassical.com/wp-content/uploads/2023/11/gca-share-image-fb-1-scaled.jpg,,0,0,0,0,33,1892
,Greenwich Classical Academy,,,greenwich-classical-academy-ct-06830,,+1 203 249 5111,,http://greenwichacademy.org,200 North Maple Ave.,,Greenwich,,CT,06830,US,41.04166470,-73.62749720,classical,greenwich-classical-academy-ct-06830-fcapi-classicality-abstract.md,greenwich-classical-academy-ct-06830-fcapi-classicality-audit.md,greenwich-classical-academy-ct-06830-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,greenwich-classical-academy-ct-06830-fcapi-classicality-abstract.md,greenwich-classical-academy-ct-06830-fcapi-classicality-audit.md,greenwich-classical-academy-ct-06830-v20260107-fcapi-classicality-audit.pdf,"https://resources.finalsite.net/images/f_auto,q_auto,t_image_size_6/v1561496790/greenwichacademy/eqgnrv9kqftan6aivm3r/120118_Ridgeview_Atmosphere.jpg",,0,0,0,0,5185,
Acct1210,Greyfriars Classical Academy,,,greyfriars-classical-academy-nc-28105,info@GreyfriarsClassical.org,+1 704 906 4093,,https://greyfriarsclassical.org/,2701 Rice Rd.,,Matthews,Mecklenburg County,NC,28105,US,35.13998700,-80.70314200,classical,greyfriars-classical-academy-nc-28105-fcapi-classicality-abstract.md,greyfriars-classical-academy-nc-28105-fcapi-classicality-audit.md,greyfriars-classical-academy-nc-28105-v20260107-fcapi-classicality-audit.pdf,secondary,Private School,Private,0,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,greyfriars-classical-academy-nc-28105-fcapi-classicality-abstract.md,greyfriars-classical-academy-nc-28105-fcapi-classicality-audit.md,greyfriars-classical-academy-nc-28105-v20260107-fcapi-classicality-audit.pdf,https://www.greyfriarsclassical.org/uploads/1/3/8/3/138305422/gca-logo-horizontal-3-inches-wide.jpg,,0,0,0,0,1184,2093
Acct1215,Grove City Christian Academy,,,grove-city-christian-academy-pa-16127,headmaster@grovecitychristianacademy.com,+1 724 991 6967,,https://grovecitychristianacademy.com/,105 Mill St.,,Grove City,Mercer County,PA,16127,US,41.16280190,-80.07648050,classical,grove-city-christian-academy-pa-16127-fcapi-classicality-abstract.md,grove-city-christian-academy-pa-16127-fcapi-classicality-audit.md,grove-city-christian-academy-pa-16127-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,grove-city-christian-academy-pa-16127-fcapi-classicality-abstract.md,grove-city-christian-academy-pa-16127-fcapi-classicality-audit.md,grove-city-christian-academy-pa-16127-v20260107-fcapi-classicality-audit.pdf,https://bbk12e1-cdn.myschoolcdn.com/ftpimages/1491/logo/GroveCityChristianAcademyFULLLogo1.png,,0,0,0,0,1188,2577
Acct1218,Gulf Coast Classical Academy,,,gulf-coast-classical-academy-fl-33761,jjohnson@gcclassical.org,+1 727 558 3864,,https://gcclassical.org/,3166 McMullen Booth Road,,Clearwater,Pinellas County,FL,33761,US,28.03561380,-82.70984650,classical,gulf-coast-classical-academy-fl-33761-fcapi-classicality-abstract.md,gulf-coast-classical-academy-fl-33761-fcapi-classicality-audit.md,gulf-coast-classical-academy-fl-33761-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,gulf-coast-classical-academy-fl-33761-fcapi-classicality-abstract.md,gulf-coast-classical-academy-fl-33761-fcapi-classicality-audit.md,gulf-coast-classical-academy-fl-33761-v20260107-fcapi-classicality-audit.pdf,https://upload.wsecdn2.websitecdn.com/screenshot/site/site-fpuvasyi.websiteserver4.com/?20251211135859,,0,0,0,0,1191,1231
Acct1220,Gulf Pointe Latin School,,,gulf-pointe-latin-school-fl-32566,,+1 850 547 6729,,https://www.gplatinschool.com/,7624 East Bay Blvd.,,Navarre,Santa Rosa County,FL,32566,US,30.43389840,-86.90323080,classical,gulf-pointe-latin-school-fl-32566-fcapi-classicality-abstract.md,gulf-pointe-latin-school-fl-32566-fcapi-classicality-audit.md,gulf-pointe-latin-school-fl-32566-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,gulf-pointe-latin-school-fl-32566-fcapi-classicality-abstract.md,gulf-pointe-latin-school-fl-32566-fcapi-classicality-audit.md,gulf-pointe-latin-school-fl-32566-v20260107-fcapi-classicality-audit.pdf,https://www.gplatinschool.com/s/cdn/v1.0/i/m?url=https%3A%2F%2Fstorage.googleapis.com%2Fproduction-constantcontact-v1-0-3%2F903%2F632903%2FpvU6U4yl%2Fad62f04c5b7b4eee9350fb027082b385&methods=resize%2C500%2C5000,,0,0,0,0,1193,951
Acct1224,Hagia Sophia Classical Academy,,,hagia-sophia-classical-academy-in-46222,,+1 317 500 4722,,https://www.hagiasophiaclassical.com/,3237 West 16th St,,Indianapolis,Marion County,IN,46222,US,39.78744330,-86.21383420,classical,hagia-sophia-classical-academy-in-46222-fcapi-classicality-abstract.md,hagia-sophia-classical-academy-in-46222-fcapi-classicality-audit.md,hagia-sophia-classical-academy-in-46222-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,hagia-sophia-classical-academy-in-46222-fcapi-classicality-abstract.md,hagia-sophia-classical-academy-in-46222-fcapi-classicality-audit.md,hagia-sophia-classical-academy-in-46222-v20260107-fcapi-classicality-audit.pdf,https://www.the-classical-academy.com/wp-content/uploads/2024/11/Screen-Shot-2024-11-07-at-12.06.35-PM.png,,0,0,0,0,1197,2438
Acct1229,Harbor Christian Academy,,,harbor-christian-academy-tx-77379,info@harborchristianacademy.org,+1 713 637 4406,,https://harborchristianacademy.org/,623 Kress St. 77020,,Houston,Harris County,TX,77379,US,29.77716080,-95.30702400,classical,harbor-christian-academy-tx-77379-fcapi-classicality-abstract.md,harbor-christian-academy-tx-77379-fcapi-classicality-audit.md,harbor-christian-academy-tx-77379-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,harbor-christian-academy-tx-77379-fcapi-classicality-abstract.md,harbor-christian-academy-tx-77379-fcapi-classicality-audit.md,harbor-christian-academy-tx-77379-v20260107-fcapi-classicality-audit.pdf,http://static1.squarespace.com/static/688b84ba92bc5b252c823556/t/688b85afbcd86d02e1aface3/1753974191098/HCA_Full+Wordmark+2.png?format=1500w,,0,0,0,0,1202,1763
,Harvest Academy,,,harvest-academy-nc-27455,,,,http://harvest-academy.com,5945 North Church St.,,Greensboro,,NC,27455,US,36.22544740,-79.79149840,classical,harvest-academy-nc-27455-fcapi-classicality-abstract.md,harvest-academy-nc-27455-fcapi-classicality-audit.md,harvest-academy-nc-27455-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,harvest-academy-nc-27455-fcapi-classicality-abstract.md,harvest-academy-nc-27455-fcapi-classicality-audit.md,harvest-academy-nc-27455-v20260107-fcapi-classicality-audit.pdf,http://static1.squarespace.com/static/648b4a0fe778b749c0115783/t/649091353dd9fe5406f4df09/1687195958073/harvest+horizontal.png?format=1500w,,0,0,0,0,5172,
Acct1236,Harvest Christian School,,,harvest-christian-school-ca-94954,sarancio@harvestpetaluma.org,+1 707 763 2954,,https://harvestpetaluma.org/,3700 Lakeville Hwy Ste 210,,Petaluma,Sonoma County,CA,94954,US,38.23369900,-122.58958680,classical,harvest-christian-school-ca-94954-fcapi-classicality-abstract.md,harvest-christian-school-ca-94954-fcapi-classicality-audit.md,harvest-christian-school-ca-94954-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,harvest-christian-school-ca-94954-fcapi-classicality-abstract.md,harvest-christian-school-ca-94954-fcapi-classicality-audit.md,harvest-christian-school-ca-94954-v20260107-fcapi-classicality-audit.pdf,https://harvestpetaluma.org/wp-content/uploads/2017/07/logo_banner.png,,0,0,0,0,1208,1916
Acct1238,Hastings Christian School,,,hastings-christian-school-ne-68901,,(256) 627-6830,,https://hastingschristian.org/,200 N Burlington Ave,,Hastings,,NE,68901,US,40.58544260,-98.39219790,classical,hastings-christian-school-ne-68901-fcapi-classicality-abstract.md,hastings-christian-school-ne-68901-fcapi-classicality-audit.md,hastings-christian-school-ne-68901-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private School,0,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"""\""\\\""""\\\\\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""[\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""Latin\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""]\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\\\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\\\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\\\""""\""""\""""\""""\""""""""""",0,0,0,0,0,0,0,hastings-christian-school-ne-68901-fcapi-classicality-abstract.md,hastings-christian-school-ne-68901-fcapi-classicality-audit.md,hastings-christian-school-ne-68901-v20260107-fcapi-classicality-audit.pdf,https://img1.wsimg.com/isteam/stock/xVo6EKW,,0,0,0,0,1210,
Acct1241,Haw River Christian Academy,,,haw-river-christian-academy-nc-27312,info@hawriverchristian.org,+1 919 533 4139,,https://hawriverchristian.org/,2428 Silk Hope Gum Springs Rd.,,Pittsboro,Chatham County,NC,27312,US,35.77216730,-79.27245490,classical,haw-river-christian-academy-nc-27312-fcapi-classicality-abstract.md,haw-river-christian-academy-nc-27312-fcapi-classicality-audit.md,haw-river-christian-academy-nc-27312-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,haw-river-christian-academy-nc-27312-fcapi-classicality-abstract.md,haw-river-christian-academy-nc-27312-fcapi-classicality-audit.md,haw-river-christian-academy-nc-27312-v20260107-fcapi-classicality-audit.pdf,https://www.hawriverchristian.org/wp-content/uploads/2024/02/wave-2-2.png,,0,0,0,0,1213,2118
Acct1244,Headington Hill Classical Academy,,,headington-hill-classical-academy-mo-65804,headingtonhill.academy@gmail.com,+1 417 227 0338,+1 417 371 4989,https://headingtonhill.academy/,2751 E Galloway St.,,Springfield,Greene County,MO,65804,US,37.14814830,-93.24095430,classical,headington-hill-classical-academy-mo-65804-fcapi-classicality-abstract.md,headington-hill-classical-academy-mo-65804-fcapi-classicality-audit.md,headington-hill-classical-academy-mo-65804-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,headington-hill-classical-academy-mo-65804-fcapi-classicality-abstract.md,headington-hill-classical-academy-mo-65804-fcapi-classicality-audit.md,headington-hill-classical-academy-mo-65804-v20260107-fcapi-classicality-audit.pdf,http://static1.squarespace.com/static/676734eff406042a0ba502ed/t/67687ddfc754e1115bf6a522/1734901215790/HH+Shield+Logo+Dark.png?format=1500w,,0,0,0,0,1216,834
Acct1247,Heart of Ohio Classical Academy,,,heart-ohio-classical-academy-oh-43016,,+1 614 325 4495,,https://ohioclassical.org/dublin/,4650 Lakehurst Ct.,,Dublin,Franklin County,OH,43016,US,40.07847020,-83.13813390,somewhat-classical,heart-ohio-classical-academy-oh-43016-fcapi-classicality-abstract.md,heart-ohio-classical-academy-oh-43016-fcapi-classicality-audit.md,heart-ohio-classical-academy-oh-43016-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,heart-ohio-classical-academy-oh-43016-fcapi-classicality-abstract.md,heart-ohio-classical-academy-oh-43016-fcapi-classicality-audit.md,heart-ohio-classical-academy-oh-43016-v20260107-fcapi-classicality-audit.pdf,https://www.dublinclassical.com/wp-content/uploads/2024/01/HOCA-Owl-Tagline-scaled.png,,0,0,0,0,1219,589
Acct1254,Heritage Academy,,,heritage-academy-az-85210,,+1 805 341 1668,,https://www.mpsaz.org/eva/,32 South Center Street,,Mesa,Maricopa County,AZ,85210,US,33.41419320,-111.83171890,classical,heritage-academy-az-85210-fcapi-classicality-abstract.md,heritage-academy-az-85210-fcapi-classicality-audit.md,heritage-academy-az-85210-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Charter,Public,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,heritage-academy-az-85210-fcapi-classicality-abstract.md,heritage-academy-az-85210-fcapi-classicality-audit.md,heritage-academy-az-85210-v20260107-fcapi-classicality-audit.pdf,https://cmsv2-assets.apptegy.net/uploads/8205/logo/10560/East_Valley_Academy_and_Crossroads_logo_template_300.png,,0,0,0,0,1226,1582
Acct1263,Heritage Christian Academy,,,heritage-christian-academy-sc-29072,info@heritagechristiansc.com,+1 803 951 3901,,https://heritagechristiansc.com/,649 Barr Rd.,,Lexington,Lexington County,SC,29072,US,33.95990220,-81.27394970,classical,heritage-christian-academy-sc-29072-fcapi-classicality-abstract.md,heritage-christian-academy-sc-29072-fcapi-classicality-audit.md,heritage-christian-academy-sc-29072-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate,Private School,Private,0,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,heritage-christian-academy-sc-29072-fcapi-classicality-abstract.md,heritage-christian-academy-sc-29072-fcapi-classicality-audit.md,heritage-christian-academy-sc-29072-v20260107-fcapi-classicality-audit.pdf,https://heritagechristiansc.com/wp-content/uploads/2022/06/logo-dark.png,,0,0,0,0,1234,2406
Acct1262,Heritage Christian Academy of North Idaho,,,heritage-christian-academy-north-idaho-id-83869,ann@spiritlakechristian.org,+1 208 623 4446,,https://spiritlakechristian.org/,32168 N 5th Ave.,,Spirit Lake,Kootenai County,ID,83869,US,47.96495200,-116.86832100,classical,heritage-christian-academy-north-idaho-id-83869-fcapi-classicality-abstract.md,heritage-christian-academy-north-idaho-id-83869-fcapi-classicality-audit.md,heritage-christian-academy-north-idaho-id-83869-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,heritage-christian-academy-north-idaho-id-83869-fcapi-classicality-abstract.md,heritage-christian-academy-north-idaho-id-83869-fcapi-classicality-audit.md,heritage-christian-academy-north-idaho-id-83869-v20260107-fcapi-classicality-audit.pdf,http://static1.squarespace.com/static/6657e8a317f2a07d521b1f1c/t/667dd055682ace216409d9a0/1719521365859/Heritage+Christian+Academy.png?format=1500w,,0,0,0,0,1233,1561
Acct1267,Heritage Christian School,,,heritage-christian-school-wa-98467,,+1 253 564 6276,,https://heritagecs.net/,5412 67th Avenue West,,University Place,Pierce County,WA,98467,US,35.38962610,-118.96567920,classical,heritage-christian-school-wa-98467-fcapi-classicality-abstract.md,heritage-christian-school-wa-98467-fcapi-classicality-audit.md,heritage-christian-school-wa-98467-v20260107-fcapi-classicality-audit.pdf,elementary-intermediate-secondary,Private School,Private,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,heritage-christian-school-wa-98467-fcapi-classicality-abstract.md,heritage-christian-school-wa-98467-fcapi-classicality-audit.md,heritage-christian-school-wa-98467-v20260107-fcapi-classicality-audit.pdf,https://heritagecs.net/wp-content/uploads/2025/09/HCS-Logo-lite.svg,,0,0,0,0,1237,1738
