salesforce_account_id,name,parent_sf_account_id,parent_name,name_state_zip_slug,email,phone,phone2,website,street,street_2,city,county,state_province,postal_code,country,latitude,longitude,classical_status,classical_abstract_md_file,classical_report_md_file,classical_report_pdf_file,school_type,operating_model,private_public,church_governed,date_founded,student_population,facility_size,facility_nature,facility_lease_own,educator_certificates_degrees,educator_classes,educator_curriculums,student_curriculums,athletics,co_curricular_programs,classcon_programs,description,admissions_description,admissions_process,accreditations_description,accreditations_bullets,programs_description,programs_bullets,specialties_description,specialties_bullets,tuition_description,parent_id,head_contact_id,ambassador_contact_id,worldview,affiliations,school_awards,school_college_acceptances,liberal_arts,classical_language,great_books,low_tech,memory_work,socratic_method,etiquette,house_system,common_arts,classical_abstract_mdfile,classical_report_mdfile,classical_report_pdffile,featured_image_1_jpgfile,featured_image_2_jpgfile,show_classical_tab,show_campus_tab,show_tab_3,show_tab_4,account_id,cap_orig_sort
EG1V400000b2429,Chesterton Academy of Buffalo,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-buffalo-ny-14026,,+17166748101,,https://buffalochestertonacademy.org/,5331 Genesee St.,,Bowmansville,Erie County,NY,14026,US,42.9423721,-78.682159,Classical,chesterton-academy-of-buffalo-ny-14026-abstract.md,chesterton-academy-of-buffalo-ny-14026-report.md,chesterton-academy-of-buffalo-ny-14026-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2429,680
EG1V400000b2568,Chesterton Academy of Fort Worth,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-fort-worth-tx-76107,,+16828884855,,https://chestertonacademyfw.org/,4128 Donnelly Ave.,,Fort Worth,Tarrant County,TX,76107,US,32.754174,-97.3635738,Classical,chesterton-academy-of-fort-worth-tx-76107-abstract.md,chesterton-academy-of-fort-worth-tx-76107-report.md,chesterton-academy-of-fort-worth-tx-76107-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2568,805
EG1V400000b0307,Chesterton Academy of Holy Trinity,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-holy-trinity-la-70360,holytrinityacad@gmail.com,+19858590030,,,478 North Main Project Rd.,,Schriever,Terrebonne Parish,LA,70360,US,29.7512812,-90.8247056,Classical,chesterton-academy-of-holy-trinity-la-70360-abstract.md,chesterton-academy-of-holy-trinity-la-70360-report.md,chesterton-academy-of-holy-trinity-la-70360-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,307,1278
EG1V400000b2539,Chesterton Academy of Mater Dei,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-mater-dei-or-00000,,,,,,,Bend,Deschutes County,OR,,US,44.0581728,-121.3153096,Classical,chesterton-academy-of-mater-dei-or-00000-abstract.md,chesterton-academy-of-mater-dei-or-00000-report.md,chesterton-academy-of-mater-dei-or-00000-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2539,77
EG1V400000b0251,Chesterton Academy of Milwaukee,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-milwaukee-wi-53051,office@chestertonmke.org,+12627888400,,https://chestertonmke.org/,N74W13646 Appleton Ave.,,Menomonee Falls,Waukesha County,WI,53051,US,43.1529811,-88.0797133,Classical,chesterton-academy-of-milwaukee-wi-53051-abstract.md,chesterton-academy-of-milwaukee-wi-53051-report.md,chesterton-academy-of-milwaukee-wi-53051-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,251,1227
EG1V400000b2425,Chesterton Academy of Northern Utah,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-northern-utah-ut-84310,,+12069650511,,,4812 Creekview Dr.,,Bountiful,Davis County,UT,84310,US,40.8689858,-111.8768862,Classical,chesterton-academy-of-northern-utah-ut-84310-abstract.md,chesterton-academy-of-northern-utah-ut-84310-report.md,chesterton-academy-of-northern-utah-ut-84310-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2425,677
EG1V400000b2482,Chesterton Academy of Notre Dame,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-notre-dame-wa-99217,,+15092423750,,https://chestertonacademyofnotredame.org/,2706 East Queen Ave.,,Spokane,Spokane County,WA,99217,US,47.6808619,-117.3043357,Classical,chesterton-academy-of-notre-dame-wa-99217-abstract.md,chesterton-academy-of-notre-dame-wa-99217-report.md,chesterton-academy-of-notre-dame-wa-99217-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2482,728
EG1V400000b2424,Chesterton Academy of Omaha,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-omaha-ne-68107,,+14022055341,,https://chestertonomaha.org/,5301 S. 36th St.,,Omaha NE,Douglas County,NE,68107,US,41.2043649,-95.9668185,Classical,chesterton-academy-of-omaha-ne-68107-abstract.md,chesterton-academy-of-omaha-ne-68107-report.md,chesterton-academy-of-omaha-ne-68107-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2424,676
EG1V400000b2479,Chesterton Academy of Orlando,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-orlando-fl-32792,,+14076271250,,https://highlandslatin.org/orlando/,2025 State Rd. 436,,Winter Park,Seminole County,FL,32792,US,28.6123356,-81.3108006,Classical,chesterton-academy-of-orlando-fl-32792-abstract.md,chesterton-academy-of-orlando-fl-32792-report.md,chesterton-academy-of-orlando-fl-32792-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2479,725
EG1V400000b2423,Chesterton Academy of Ottawa,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-ottawa-on-k1y-0h3,,+16135188117,,,415 Piccadilly Ave. North,,Ottawa,Ottawa,ON,K1Y 0H3,CA,45.3962914,-75.7397234,Classical,chesterton-academy-of-ottawa-on-k1y-0h3-abstract.md,chesterton-academy-of-ottawa-on-k1y-0h3-report.md,chesterton-academy-of-ottawa-on-k1y-0h3-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2423,675
EG1V400000b1584,Chesterton Academy of Our Lady of Guadalupe,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-our-lady-of-guadalupe-mi-48035,,+15867416041,,https://chestertonguadalupe.org/,21400 S. Nunneley Rd. Clinton Twp,,Detroit,Macomb County,MI,48035,US,42.5680721,-82.9032107,Classical,chesterton-academy-of-our-lady-of-guadalupe-mi-48035-abstract.md,chesterton-academy-of-our-lady-of-guadalupe-mi-48035-report.md,chesterton-academy-of-our-lady-of-guadalupe-mi-48035-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1584,2434
EG1V400000b2485,Chesterton Academy of Our Lady of Hope,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-our-lady-of-hope-ri-02886,,+14012872280,,https://www.chestertonri.org/,610 Jefferson Blvd.,,Warwick,Kent County,RI,02886,US,41.7312235,-71.4417829,Classical,chesterton-academy-of-our-lady-of-hope-ri-02886-abstract.md,chesterton-academy-of-our-lady-of-hope-ri-02886-report.md,chesterton-academy-of-our-lady-of-hope-ri-02886-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2485,730
EG1V400000b1606,Chesterton Academy of Our Lady of Victory,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-our-lady-of-victory-co-80121,,+13037177695,,https://www.ourladyofvictorydenver.com/,6495 S. Colorado Blvd. Centennial,,Denver,Arapahoe County,CO,80121,US,39.5989116,-104.9421968,Classical,chesterton-academy-of-our-lady-of-victory-co-80121-abstract.md,chesterton-academy-of-our-lady-of-victory-co-80121-report.md,chesterton-academy-of-our-lady-of-victory-co-80121-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,1606,2454
EG1V400000b2422,Chesterton Academy of Rochester,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-rochester-ny-14617,,+15854711533,,https://www.chestertonacademyofrochester.org/,125 Kings Highway South,,Rochester,Monroe County,NY,14617,US,43.2077638,-77.5807031,Classical,chesterton-academy-of-rochester-ny-14617-abstract.md,chesterton-academy-of-rochester-ny-14617-report.md,chesterton-academy-of-rochester-ny-14617-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2422,674
EG1V400000b2487,Chesterton Academy of Sacramento,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-sacramento-ca-95660,,+19165149192,,https://www.sacramentochesterton.org/,4325 Don Julio Blvd.,,North Highlands,Sacramento County,CA,95660,US,38.6895934,-121.3621441,Classical,chesterton-academy-of-sacramento-ca-95660-abstract.md,chesterton-academy-of-sacramento-ca-95660-report.md,chesterton-academy-of-sacramento-ca-95660-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2487,732
EG1V400000b2420,Chesterton Academy of St. Benedict,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-benedict-oh-43017,,+13303287057,,https://www.chestertonacademystbenedict.org/,6724 Perimeter Loop Rd. #342,,Dublin,Franklin County,OH,43017,US,40.1034192,-83.1561688,Classical,chesterton-academy-of-st-benedict-oh-43017-abstract.md,chesterton-academy-of-st-benedict-oh-43017-report.md,chesterton-academy-of-st-benedict-oh-43017-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2420,672
EG1V400000b2627,Chesterton Academy of St. Finbar,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-finbar-sc-00000,,,,,,,Sullivan Island,Charleston County,SC,,US,32.7629024,-79.8362471,Classical,chesterton-academy-of-st-finbar-sc-00000-abstract.md,chesterton-academy-of-st-finbar-sc-00000-report.md,chesterton-academy-of-st-finbar-sc-00000-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2627,85
EG1V400000b2481,Chesterton Academy of St. George,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-george-mi-49201,,+15172953735,,https://www.castgeorge.com/,4818 East Michigan Ave.,,Jackson,Jackson County,MI,49201,US,42.2689018,-84.3913686,Classical,chesterton-academy-of-st-george-mi-49201-abstract.md,chesterton-academy-of-st-george-mi-49201-report.md,chesterton-academy-of-st-george-mi-49201-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2481,727
EG1V400000b0623,Chesterton Academy of St. Isidore [Online],EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-isidore-[online]-al-06105,,+17804678896,,https://chesterton.eics.ab.ca/,85 Woodland St,,Sherwood Park,Madison County,AL,06105,US,34.7198132,-86.6624953,Classical,chesterton-academy-of-st-isidore-[online]-al-06105-abstract.md,chesterton-academy-of-st-isidore-[online]-al-06105-report.md,chesterton-academy-of-st-isidore-[online]-al-06105-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,623,1563
EG1V400000b2419,Chesterton Academy of St. James,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-james-ca-54025,,+16507039295,,,320 Middlefield Rd. 9,,Menlo Park,San Mateo County,CA,54025,US,37.4591967,-122.1680716,Classical,chesterton-academy-of-st-james-ca-54025-abstract.md,chesterton-academy-of-st-james-ca-54025-report.md,chesterton-academy-of-st-james-ca-54025-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2419,671
EG1V400000b2865,Chesterton Academy of St. James,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-james-ca-94061,,,,https://www.chestertonstjames.org/,,,Redwood City,,CA,94061,US,,,,chesterton-academy-of-st-james-ca-94061-abstract.md,chesterton-academy-of-st-james-ca-94061-report.md,chesterton-academy-of-st-james-ca-94061-report.pdf,,Private School,Private School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"[""Latin""]",1,0,0,1,0,1,0,,,,,,,,,,2865,
EG1V400000b2416,Chesterton Academy of St. John the Evangelist,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-john-the-evangelist-va-22902,,+14349876691,,https://www.chestertonsje.org/,256 East High St.,,Charlottesville,,VA,22902,US,38.0325068,-78.4792959,Classical,chesterton-academy-of-st-john-the-evangelist-va-22902-abstract.md,chesterton-academy-of-st-john-the-evangelist-va-22902-report.md,chesterton-academy-of-st-john-the-evangelist-va-22902-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2416,669
EG1V400000b2533,Chesterton Academy of St. Joseph,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-joseph-oh-45324-5454,,+19376095318,,https://www.chestertonacademyofstjoseph.org/,954 N Maple Ave.,,Fairborn,Greene County,OH,45324-5454,US,39.8322943,-84.0161847,Classical,chesterton-academy-of-st-joseph-oh-45324-5454-abstract.md,chesterton-academy-of-st-joseph-oh-45324-5454-report.md,chesterton-academy-of-st-joseph-oh-45324-5454-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2533,774
EG1V400000b2489,Chesterton Academy of St. Louis,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-louis-mo-63146,,+13142201129,,https://chestertonacademystl.org/,12934 Marine Ave.,,St. Louis,St. Louis County,MO,63146,US,38.7068204,-90.473815,Classical,chesterton-academy-of-st-louis-mo-63146-abstract.md,chesterton-academy-of-st-louis-mo-63146-report.md,chesterton-academy-of-st-louis-mo-63146-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2489,734
EG1V400000b2415,Chesterton Academy of St. Margaret Clitherow,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-margaret-clitherow-tn-37924,,+18652476838,,https://knoxchesterton.com/,5919 Rutledge Pike,,Knoxville,Knox County,TN,37924,US,35.8981222,-84.1151211,Classical,chesterton-academy-of-st-margaret-clitherow-tn-37924-abstract.md,chesterton-academy-of-st-margaret-clitherow-tn-37924-report.md,chesterton-academy-of-st-margaret-clitherow-tn-37924-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2415,668
EG1V400000b0502,Chesterton Academy of St. Mary's,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-marys-md-20636,,,,https://www.chestertonstmarys.org/,24588 Bateman Court,,Hollywood,St. Mary's County,MD,20636,US,38.3436085,-76.5443901,Classical,chesterton-academy-of-st-marys-md-20636-abstract.md,chesterton-academy-of-st-marys-md-20636-report.md,chesterton-academy-of-st-marys-md-20636-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,502,1453
EG1V400000b2414,Chesterton Academy of St. Michael,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-michael-wa-98034,,+14257912718,,https://www.chestertonstmichael.org/,12034 115th Ave. NE,,Sammamish,King County,WA,98034,US,47.7082638,-122.1867112,Classical,chesterton-academy-of-st-michael-wa-98034-abstract.md,chesterton-academy-of-st-michael-wa-98034-report.md,chesterton-academy-of-st-michael-wa-98034-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2414,667
EG1V400000b2413,Chesterton Academy of St. Padre Pio,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-padre-pio-fl-34276,,+19413466757,,https://www.chestertonsarasota.org/,PO Box 17683,,Sarasota,Sarasota County,FL,34276,US,27.3368824,-82.4296122,Classical,chesterton-academy-of-st-padre-pio-fl-34276-abstract.md,chesterton-academy-of-st-padre-pio-fl-34276-report.md,chesterton-academy-of-st-padre-pio-fl-34276-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2413,666
EG1V400000b0865,Chesterton Academy of St. Philip Neri,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-philip-neri-mo-64111,,+18163706783,,https://chestertonacademykc.org/,500 W 40th St,,Kansas City,Jackson County,MO,64111,US,39.0551352,-94.5919591,Classical,chesterton-academy-of-st-philip-neri-mo-64111-abstract.md,chesterton-academy-of-st-philip-neri-mo-64111-report.md,chesterton-academy-of-st-philip-neri-mo-64111-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,865,1781
EG1V400000b2412,Chesterton Academy of St. Scholastica,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-scholastica-in-46825,,+13174906575,,https://www.chestertonfw.org/,921 Valdosta Dr.,,Fort Wayne,Allen County,IN,46825,US,41.1409525,-85.1465,Classical,chesterton-academy-of-st-scholastica-in-46825-abstract.md,chesterton-academy-of-st-scholastica-in-46825-report.md,chesterton-academy-of-st-scholastica-in-46825-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2412,665
EG1V400000b2411,Chesterton Academy of St. Therese,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-therese-ny-10916,,+18456105288,,https://www.chestertonacademytherese.com/,3348 Route 208,,Campbell Hall,Orange County,NY,10916,US,41.4366248,-74.2035791,Classical,chesterton-academy-of-st-therese-ny-10916-abstract.md,chesterton-academy-of-st-therese-ny-10916-report.md,chesterton-academy-of-st-therese-ny-10916-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2411,664
EG1V400000b2506,Chesterton Academy of St. Thomas Aquinas,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-st-thomas-aquinas-va-00000,,,,,,,Warrenton,Fauquier County,VA,,US,38.7134516,-77.7952712,Classical,chesterton-academy-of-st-thomas-aquinas-va-00000-abstract.md,chesterton-academy-of-st-thomas-aquinas-va-00000-report.md,chesterton-academy-of-st-thomas-aquinas-va-00000-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2506,74
EG1V400000b2694,Chesterton Academy of The Divine Family,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-the-divine-family-md-00000,,,,,,,Hagerstown,Washington County,MD,,US,39.6417629,-77.7199932,Classical,chesterton-academy-of-the-divine-family-md-00000-abstract.md,chesterton-academy-of-the-divine-family-md-00000-report.md,chesterton-academy-of-the-divine-family-md-00000-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2694,91
EG1V400000b2480,Chesterton Academy of The Florida Martyrs,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-the-florida-martyrs-fl-32507,,+18503781303,,https://chestertonpensacola.org/,3295 Barrancas Ave.,,Pensacola,Escambia County,FL,32507,US,30.4619679,-87.3202696,Classical,chesterton-academy-of-the-florida-martyrs-fl-32507-abstract.md,chesterton-academy-of-the-florida-martyrs-fl-32507-report.md,chesterton-academy-of-the-florida-martyrs-fl-32507-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2480,726
EG1V400000b0919,Chesterton Academy of The Holy Family,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-the-holy-family-il-60532,,+16304421424,,https://www.chestertonacademyoftheholyfamily.com/,5205 Kingston Ave.,,Lisle,DuPage County,IL,60532,US,41.7909369,-88.0662677,Classical,chesterton-academy-of-the-holy-family-il-60532-abstract.md,chesterton-academy-of-the-holy-family-il-60532-report.md,chesterton-academy-of-the-holy-family-il-60532-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,919,1830
EG1V400000b2517,Chesterton Academy of The Holy Hearts,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-the-holy-hearts-ca-93277,,,,,,,Visalia,Tulare County,CA,93277,US,36.2880469,-119.3170274,Classical,chesterton-academy-of-the-holy-hearts-ca-93277-abstract.md,chesterton-academy-of-the-holy-hearts-ca-93277-report.md,chesterton-academy-of-the-holy-hearts-ca-93277-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2517,75
EG1V400000b2573,Chesterton Academy of The Immaculata,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-the-immaculata-ma-01702,,+15088349849,,,25 Clinton St.,,Framingham,Middlesex County,MA,01702,US,42.2807588,-71.4146761,Classical,chesterton-academy-of-the-immaculata-ma-01702-abstract.md,chesterton-academy-of-the-immaculata-ma-01702-report.md,chesterton-academy-of-the-immaculata-ma-01702-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2573,80
EG1V400000b0414,Chesterton Academy of The Immaculate Heart,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-the-immaculate-heart-il-60012,administrator@chestertoniheart.org,+18153318047,,https://chestertoniheart.org/,27551 Village Rd.,,Volo,Lake County,IL,60012,US,42.3261332,-88.167861,Classical,chesterton-academy-of-the-immaculate-heart-il-60012-abstract.md,chesterton-academy-of-the-immaculate-heart-il-60012-report.md,chesterton-academy-of-the-immaculate-heart-il-60012-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,414,1374
EG1V400000b2478,Chesterton Academy of The Incarnation,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-the-incarnation-tn-37068,,+16292645601,,https://chestertontn.com/,PO Box 680992,,Franklin,Williamson County,TN,37068,US,35.93,-86.87,Classical,chesterton-academy-of-the-incarnation-tn-37068-abstract.md,chesterton-academy-of-the-incarnation-tn-37068-report.md,chesterton-academy-of-the-incarnation-tn-37068-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2478,724
EG1V400000b2409,Chesterton Academy of The Most Holy Eucharist,EG1V400000b157,Chesterton Schools Network,chesterton-academy-of-the-most-holy-eucharist-ca-95991,,+15307890425,,https://www.camhe.org/,200 Clark Ave.,,Yuba City,Sutter County,CA,95991,US,39.123917,-121.6251455,Classical,chesterton-academy-of-the-most-holy-eucharist-ca-95991-abstract.md,chesterton-academy-of-the-most-holy-eucharist-ca-95991-report.md,chesterton-academy-of-the-most-holy-eucharist-ca-95991-report.pdf,,Private School,Private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,,,,,,,,,,2409,662
